 X,Y,Z,U,V,W,R
   803.49904 ,   681.59359 ,   -90.65549 ,     0.00013 ,     0.00083 ,     0.00035 ,     5.60905
   805.30654 ,   679.33432 ,   -69.34063 ,    -0.00036 ,     0.00001 ,     0.00067 ,     5.84951
   607.85250 ,   719.64770 ,   104.47204 ,     0.00085 ,    -0.00026 ,     0.00072 ,     5.11204
   752.25736 ,   696.95448 ,  -161.31692 ,    -0.00029 ,    -0.00081 ,     0.00098 ,     4.99807
   678.75537 ,   795.42622 ,   -95.11416 ,     0.00050 ,    -0.00032 ,     0.00012 ,     5.22313
   723.27265 ,   615.83864 ,     6.40780 ,     0.00003 ,     0.00096 ,     0.00021 ,     4.69101
   555.45454 ,   600.29985 ,    44.92707 ,     0.00056 ,     0.00016 ,     0.00031 ,     4.43000
   777.24882 ,   732.78763 ,  -118.53927 ,    -0.00076 ,    -0.00018 ,     0.00063 ,     5.12826
   706.32157 ,   775.83691 ,   -77.88744 ,     0.00080 ,    -0.00030 ,     0.00031 ,     4.02443
   653.91545 ,   543.26902 ,    25.12225 ,    -0.00077 ,     0.00054 ,     0.00028 ,     5.52025
   661.55873 ,   794.55049 ,     4.85431 ,     0.00057 ,     0.00088 ,    -0.00008 ,     5.10500
   700.52739 ,   766.63755 ,   -81.10288 ,    -0.00021 ,     0.00076 ,     0.00076 ,     4.68734
   780.43011 ,   689.41791 ,   -43.12008 ,     0.00022 ,    -0.00100 ,     0.00022 ,     4.18461
   644.27380 ,   798.55555 ,    96.82534 ,    -0.00030 ,    -0.00013 ,    -0.00018 ,     4.68307
   619.88692 ,   757.83719 ,    -2.61405 ,    -0.00023 ,    -0.00053 ,     0.00007 ,     4.83359
   631.58762 ,   661.29048 ,  -134.64020 ,     0.00014 ,     0.00027 ,    -0.00061 ,     5.81195
   738.05989 ,   631.09387 ,   -71.63502 ,    -0.00036 ,    -0.00079 ,    -0.00059 ,     4.37140
   754.82074 ,   723.11788 ,   113.05418 ,    -0.00012 ,     0.00074 ,    -0.00035 ,     4.03066
   773.74079 ,   700.08949 ,   -12.85595 ,    -0.00099 ,     0.00046 ,     0.00054 ,     5.82297
   672.93906 ,   691.28719 ,   125.88212 ,    -0.00053 ,    -0.00005 ,    -0.00069 ,     5.46254
   724.83241 ,   531.89339 ,    83.95424 ,     0.00060 ,    -0.00011 ,     0.00077 ,     4.34241
   775.79054 ,   779.36152 ,   -39.50120 ,    -0.00047 ,    -0.00097 ,    -0.00043 ,     4.21180
   734.86123 ,   719.45345 ,  -160.24744 ,     0.00024 ,     0.00010 ,     0.00025 ,     4.65584
   698.61087 ,   688.82844 ,  -156.95100 ,    -0.00092 ,    -0.00068 ,    -0.00075 ,     4.95439
   753.08324 ,   729.83640 ,    20.13022 ,     0.00001 ,    -0.00087 ,    -0.00047 ,     4.02725
   570.86566 ,   757.01580 ,   -43.54070 ,    -0.00060 ,    -0.00045 ,     0.00053 ,     4.31543
   748.77788 ,   766.83533 ,   -59.27549 ,    -0.00027 ,    -0.00063 ,    -0.00002 ,     5.45293
   709.67270 ,   561.28343 ,    26.18273 ,     0.00065 ,     0.00077 ,     0.00009 ,     4.34053
   697.94844 ,   691.87009 ,   143.20145 ,     0.00049 ,    -0.00028 ,     0.00002 ,     4.68504
   620.49942 ,   705.95126 ,    59.68170 ,     0.00083 ,     0.00028 ,     0.00047 ,     5.44738
   693.06253 ,   555.54237 ,    12.99138 ,    -0.00015 ,     0.00068 ,     0.00033 ,     5.79846
   743.39463 ,   694.03387 ,  -159.66459 ,    -0.00031 ,     0.00073 ,     0.00004 ,     4.04453
   718.53880 ,   752.45892 ,  -184.23925 ,    -0.00094 ,    -0.00097 ,     0.00006 ,     4.63279
   603.44248 ,   618.29211 ,   107.70619 ,     0.00025 ,     0.00064 ,    -0.00020 ,     4.11048
   687.70412 ,   610.39104 ,  -118.76756 ,     0.00066 ,     0.00073 ,     0.00098 ,     5.26214
   700.24053 ,   731.53789 ,   -30.99259 ,     0.00044 ,     0.00050 ,     0.00094 ,     4.75061
   653.43034 ,   841.57779 ,    94.97625 ,     0.00082 ,     0.00080 ,     0.00080 ,     5.89403
   747.45711 ,   631.67555 ,   -99.53761 ,    -0.00023 ,    -0.00041 ,    -0.00048 ,     4.71825
   600.97176 ,   696.71402 ,    32.00091 ,     0.00090 ,    -0.00069 ,     0.00005 ,     5.00660
   600.29257 ,   651.89296 ,    -8.91903 ,    -0.00043 ,    -0.00016 ,     0.00010 ,     5.58080
   776.29545 ,   659.25272 ,    -7.25603 ,    -0.00021 ,     0.00039 ,     0.00065 ,     4.19735
   641.78484 ,   706.50616 ,  -131.18059 ,    -0.00027 ,    -0.00039 ,     0.00057 ,     5.49255
   624.71890 ,   763.52904 ,  -121.91282 ,     0.00009 ,     0.00049 ,     0.00005 ,     4.32681
   715.44021 ,   648.95989 ,    64.89664 ,    -0.00074 ,    -0.00016 ,     0.00044 ,     4.50107
   663.64838 ,   795.49032 ,   -42.02508 ,    -0.00086 ,     0.00011 ,     0.00003 ,     4.69097
   595.31743 ,   647.44605 ,     5.67640 ,     0.00055 ,     0.00080 ,     0.00052 ,     5.90924
   741.50815 ,   622.11881 ,    -1.22664 ,     0.00091 ,    -0.00015 ,    -0.00074 ,     5.90254
   647.61622 ,   633.54901 ,    53.18437 ,    -0.00002 ,    -0.00027 ,    -0.00037 ,     5.70864
   836.39040 ,   776.87694 ,    49.74502 ,     0.00071 ,    -0.00028 ,    -0.00054 ,     4.06422
   716.45790 ,   879.26745 ,   115.48803 ,    -0.00006 ,     0.00034 ,     0.00068 ,     5.91951
   707.50225 ,   568.88470 ,    16.13519 ,    -0.00017 ,    -0.00077 ,    -0.00058 ,     4.40148
   749.84015 ,   659.54803 ,   176.64349 ,     0.00034 ,     0.00037 ,    -0.00092 ,     4.95850
   757.00678 ,   617.97704 ,    89.23191 ,    -0.00015 ,     0.00001 ,    -0.00010 ,     5.79507
   747.51039 ,   702.55140 ,    91.18475 ,    -0.00048 ,    -0.00078 ,     0.00045 ,     4.74158
   692.59454 ,   645.63580 ,    -6.90367 ,    -0.00064 ,    -0.00088 ,     0.00095 ,     4.44738
   665.18991 ,   790.04435 ,    67.11931 ,    -0.00090 ,     0.00094 ,    -0.00030 ,     4.99635
   754.97767 ,   606.76430 ,   -12.36989 ,     0.00098 ,    -0.00032 ,    -0.00009 ,     4.54716
   774.57633 ,   748.19511 ,    67.00386 ,     0.00031 ,     0.00098 ,     0.00089 ,     5.07949
   647.68769 ,   777.10679 ,   123.63795 ,     0.00018 ,    -0.00075 ,    -0.00003 ,     4.62066
   671.78952 ,   760.57443 ,   106.72366 ,     0.00048 ,    -0.00046 ,    -0.00001 ,     5.20588
   653.11144 ,   649.98951 ,   102.32503 ,     0.00025 ,    -0.00093 ,    -0.00011 ,     5.69589
   780.33402 ,   698.08587 ,     7.16656 ,     0.00093 ,     0.00071 ,    -0.00073 ,     5.79577
   770.80474 ,   706.91451 ,   162.75317 ,     0.00090 ,     0.00007 ,     0.00082 ,     4.98788
   803.35860 ,   657.22739 ,     2.74857 ,     0.00077 ,     0.00077 ,    -0.00038 ,     4.74975
   639.47612 ,   702.99746 ,  -119.81621 ,     0.00095 ,     0.00073 ,    -0.00031 ,     4.22045
   674.26944 ,   655.64288 ,    74.30449 ,     0.00005 ,     0.00025 ,     0.00063 ,     5.70364
   751.98567 ,   789.28901 ,    36.12521 ,    -0.00061 ,    -0.00004 ,     0.00020 ,     4.50728
   798.23100 ,   791.56620 ,    90.44941 ,    -0.00043 ,     0.00069 ,    -0.00059 ,     4.35620
   556.28306 ,   701.90935 ,   111.84685 ,     0.00039 ,    -0.00005 ,    -0.00072 ,     4.72443
   672.48651 ,   738.77721 ,   122.46710 ,    -0.00040 ,     0.00079 ,    -0.00027 ,     4.89886
   692.86051 ,   679.49807 ,    -1.96549 ,    -0.00067 ,     0.00065 ,     0.00092 ,     4.12618
   643.13061 ,   734.19959 ,  -101.16260 ,     0.00091 ,     0.00027 ,    -0.00029 ,     5.69840
   781.50955 ,   730.10344 ,   -48.25896 ,    -0.00070 ,     0.00080 ,     0.00095 ,     5.32631
   630.53340 ,   658.12550 ,   -25.20895 ,     0.00079 ,     0.00010 ,     0.00031 ,     5.48460
   592.80673 ,   658.65255 ,   -72.83754 ,     0.00050 ,    -0.00009 ,    -0.00010 ,     5.02244
   822.61958 ,   799.69022 ,    27.71622 ,     0.00020 ,     0.00027 ,    -0.00066 ,     5.32288
   659.60824 ,   702.23022 ,    79.77740 ,    -0.00084 ,     0.00071 ,    -0.00013 ,     4.26293
   670.41574 ,   773.07013 ,    30.97056 ,     0.00083 ,    -0.00063 ,     0.00004 ,     4.12815
   674.94145 ,   691.97689 ,   -41.50662 ,    -0.00078 ,    -0.00073 ,    -0.00090 ,     4.14166
   599.42603 ,   779.09304 ,   -77.31185 ,    -0.00095 ,    -0.00014 ,     0.00039 ,     4.38722
   762.64938 ,   778.43370 ,   -30.52192 ,     0.00009 ,    -0.00051 ,     0.00079 ,     5.93969
   727.77740 ,   670.84571 ,  -136.47957 ,     0.00069 ,     0.00021 ,    -0.00085 ,     4.19395
   801.02600 ,   734.93186 ,   119.05368 ,     0.00025 ,     0.00072 ,     0.00050 ,     5.90874
   804.58899 ,   774.58755 ,    19.08438 ,    -0.00096 ,     0.00097 ,     0.00019 ,     5.65499
   650.92038 ,   737.02974 ,   -40.08352 ,    -0.00057 ,    -0.00069 ,    -0.00100 ,     4.69767
   716.54362 ,   752.84426 ,  -128.35246 ,     0.00083 ,     0.00020 ,     0.00000 ,     5.73335
   610.01805 ,   790.82832 ,    15.27523 ,     0.00049 ,    -0.00027 ,     0.00001 ,     5.90191
   730.17216 ,   733.60519 ,  -144.25508 ,    -0.00031 ,    -0.00076 ,     0.00088 ,     5.12113
   646.18714 ,   653.12141 ,    -0.22917 ,     0.00049 ,     0.00094 ,    -0.00047 ,     4.96745
   682.05759 ,   598.92860 ,  -133.31071 ,    -0.00045 ,    -0.00081 ,    -0.00089 ,     5.66416
   767.23664 ,   742.03636 ,   -55.34949 ,     0.00004 ,    -0.00036 ,    -0.00018 ,     4.98080
   749.56049 ,   768.35675 ,    55.50165 ,     0.00075 ,     0.00073 ,     0.00067 ,     4.90304
   671.54900 ,   749.69319 ,  -123.09237 ,    -0.00027 ,    -0.00078 ,     0.00087 ,     5.38247
   704.59436 ,   715.19203 ,  -186.43575 ,    -0.00088 ,     0.00008 ,     0.00022 ,     5.77184
   724.81106 ,   759.91327 ,   -89.75563 ,    -0.00017 ,     0.00024 ,    -0.00034 ,     5.38029
   677.60599 ,   789.85920 ,     9.25734 ,     0.00018 ,    -0.00068 ,     0.00012 ,     4.54875
   797.54687 ,   608.21070 ,  -129.46298 ,     0.00060 ,    -0.00013 ,    -0.00023 ,     4.85722
   651.14226 ,   719.13544 ,  -184.67407 ,     0.00012 ,    -0.00025 ,    -0.00049 ,     4.01542
   679.17424 ,   683.11364 ,   120.62192 ,     0.00092 ,     0.00097 ,    -0.00041 ,     4.17444
   588.37487 ,   757.63202 ,   -18.73388 ,     0.00064 ,    -0.00068 ,     0.00043 ,     4.27628
   648.53386 ,   690.15470 ,    70.16724 ,    -0.00098 ,     0.00002 ,    -0.00031 ,     4.08127
   621.28181 ,   728.20995 ,    -4.23119 ,     0.00041 ,     0.00082 ,     0.00011 ,     4.91762
   718.69557 ,   748.71240 ,   -62.70667 ,     0.00033 ,     0.00029 ,     0.00078 ,     5.87713
   644.95291 ,   744.86019 ,   167.89389 ,     0.00032 ,     0.00048 ,    -0.00025 ,     4.86750
   668.56962 ,   658.65818 ,   132.98924 ,     0.00078 ,     0.00034 ,    -0.00054 ,     5.66770
   717.43098 ,   756.45521 ,  -196.71087 ,     0.00087 ,    -0.00009 ,    -0.00087 ,     5.46038
   700.69290 ,   655.36482 ,   134.52978 ,    -0.00031 ,     0.00013 ,    -0.00021 ,     5.10858
   564.75829 ,   637.99744 ,    68.61600 ,    -0.00072 ,    -0.00013 ,    -0.00073 ,     4.61728
   737.43205 ,   712.70539 ,  -192.42085 ,     0.00092 ,     0.00083 ,     0.00099 ,     5.71895
   598.75910 ,   794.95795 ,    47.78668 ,     0.00014 ,     0.00056 ,    -0.00082 ,     5.35664
   702.49997 ,   566.03743 ,    42.80039 ,    -0.00098 ,     0.00093 ,    -0.00078 ,     4.99184
   735.62065 ,   643.35386 ,     3.17855 ,     0.00096 ,     0.00057 ,    -0.00064 ,     5.30514
   650.42837 ,   756.50124 ,    -9.80929 ,    -0.00026 ,     0.00026 ,     0.00075 ,     4.16941
   671.58323 ,   815.77370 ,    -8.66277 ,    -0.00021 ,    -0.00007 ,     0.00003 ,     5.38420
   682.32209 ,   700.09989 ,    57.27315 ,     0.00021 ,    -0.00096 ,     0.00021 ,     5.38261
   736.54153 ,   592.28767 ,   -76.45418 ,     0.00092 ,    -0.00035 ,    -0.00051 ,     5.90880
   613.67577 ,   631.87162 ,    22.75589 ,    -0.00067 ,    -0.00087 ,    -0.00090 ,     5.68169
   662.34415 ,   738.71121 ,   -74.43071 ,    -0.00001 ,    -0.00010 ,    -0.00003 ,     4.91292
   565.35017 ,   693.69668 ,    97.83393 ,     0.00047 ,     0.00010 ,     0.00061 ,     4.57517
   685.28819 ,   733.26777 ,   -77.90570 ,     0.00059 ,    -0.00032 ,    -0.00052 ,     5.04295
   648.29242 ,   673.09221 ,  -194.34793 ,     0.00044 ,    -0.00035 ,     0.00056 ,     5.01067
   677.76041 ,   793.89751 ,  -107.69879 ,    -0.00051 ,     0.00082 ,     0.00072 ,     5.21822
   690.47064 ,   643.87301 ,     5.48465 ,    -0.00070 ,     0.00046 ,     0.00027 ,     4.69239
   727.37582 ,   646.90032 ,    65.68184 ,     0.00056 ,    -0.00082 ,     0.00049 ,     5.79974
   676.54698 ,   741.61069 ,  -170.33589 ,     0.00095 ,     0.00017 ,     0.00040 ,     5.01410
   788.06269 ,   684.18883 ,  -144.20196 ,    -0.00067 ,     0.00078 ,     0.00040 ,     5.91305
   610.11176 ,   648.23833 ,   -67.76367 ,     0.00090 ,    -0.00095 ,    -0.00071 ,     4.78948
   594.83012 ,   731.07142 ,   149.85515 ,     0.00093 ,    -0.00004 ,     0.00048 ,     5.25421
   772.05483 ,   729.95480 ,    28.33113 ,     0.00074 ,     0.00077 ,    -0.00072 ,     5.20545
   786.95273 ,   705.97524 ,   -88.02814 ,    -0.00001 ,     0.00069 ,    -0.00012 ,     5.34191
   716.62155 ,   813.04296 ,   -87.71913 ,    -0.00057 ,    -0.00008 ,    -0.00036 ,     5.33966
   574.38745 ,   717.53175 ,     1.83902 ,    -0.00085 ,     0.00038 ,     0.00070 ,     4.04288
   671.64939 ,   733.82495 ,  -136.97875 ,     0.00093 ,     0.00031 ,     0.00005 ,     5.66199
   646.67532 ,   775.29321 ,   113.09241 ,    -0.00080 ,    -0.00096 ,     0.00033 ,     4.40843
   726.69029 ,   779.28995 ,   -26.39757 ,    -0.00076 ,     0.00088 ,     0.00055 ,     5.35057
   766.69923 ,   802.65819 ,    57.12009 ,     0.00084 ,    -0.00009 ,    -0.00042 ,     4.82587
   541.54077 ,   694.12040 ,    83.78472 ,    -0.00076 ,     0.00046 ,     0.00042 ,     4.03809
   804.16172 ,   783.60387 ,    95.00284 ,    -0.00084 ,    -0.00035 ,     0.00098 ,     5.98884
   749.17416 ,   770.25960 ,    66.73948 ,    -0.00070 ,    -0.00077 ,     0.00073 ,     4.64778
   650.29613 ,   625.24073 ,   -70.79839 ,     0.00011 ,     0.00067 ,     0.00031 ,     5.98224
   677.57297 ,   800.67239 ,  -119.18015 ,     0.00018 ,    -0.00052 ,     0.00030 ,     5.55605
   685.90784 ,   602.88413 ,    78.78199 ,    -0.00043 ,     0.00057 ,    -0.00018 ,     5.38650
   729.37005 ,   668.45245 ,   -16.53141 ,     0.00029 ,     0.00003 ,     0.00023 ,     4.98103
   693.06260 ,   661.88435 ,   -68.82846 ,    -0.00083 ,     0.00000 ,     0.00096 ,     4.71962
   589.14085 ,   706.74920 ,   113.73880 ,    -0.00013 ,     0.00008 ,     0.00012 ,     4.20077
   754.35193 ,   642.98099 ,   169.48919 ,     0.00004 ,     0.00091 ,     0.00064 ,     5.94182
   564.60530 ,   580.96655 ,    -2.05006 ,    -0.00017 ,     0.00077 ,    -0.00069 ,     4.49674
   777.71984 ,   703.27860 ,  -121.70049 ,    -0.00059 ,    -0.00093 ,     0.00079 ,     4.68945
   783.42301 ,   664.49675 ,   112.50505 ,     0.00099 ,    -0.00029 ,    -0.00068 ,     4.48970
   718.70458 ,   609.36747 ,   144.16301 ,     0.00038 ,    -0.00031 ,     0.00041 ,     5.29069
   718.11303 ,   724.08336 ,    17.22328 ,    -0.00098 ,    -0.00057 ,     0.00079 ,     5.37774
   584.12625 ,   624.86476 ,    29.72569 ,    -0.00065 ,    -0.00084 ,    -0.00036 ,     5.79735
   777.52006 ,   708.17375 ,   131.56476 ,    -0.00021 ,     0.00078 ,    -0.00008 ,     4.96050
   711.91961 ,   606.39051 ,   104.98040 ,     0.00054 ,     0.00021 ,    -0.00080 ,     4.98507
   583.63193 ,   629.59577 ,    -4.66358 ,     0.00087 ,    -0.00081 ,     0.00071 ,     4.70795
   667.77472 ,   804.02610 ,   -53.84396 ,     0.00022 ,     0.00086 ,     0.00097 ,     4.93489
   686.79419 ,   572.44762 ,   -18.17607 ,     0.00040 ,     0.00091 ,    -0.00030 ,     4.55304
   715.38620 ,   766.21479 ,    88.78471 ,     0.00061 ,    -0.00053 ,     0.00065 ,     4.19787
   668.97106 ,   765.53537 ,  -137.02688 ,    -0.00076 ,    -0.00083 ,     0.00048 ,     4.97497
   738.03303 ,   809.29018 ,   135.29526 ,    -0.00094 ,     0.00094 ,    -0.00089 ,     4.28907
   816.16174 ,   690.26185 ,    31.94169 ,    -0.00070 ,    -0.00024 ,    -0.00084 ,     5.45741
   798.28474 ,   714.43106 ,    -9.38849 ,    -0.00080 ,     0.00014 ,    -0.00046 ,     4.63105
   675.07326 ,   633.03861 ,    86.60863 ,     0.00059 ,    -0.00063 ,     0.00054 ,     5.98429
   586.65563 ,   577.31944 ,    18.08120 ,     0.00076 ,    -0.00077 ,    -0.00060 ,     5.33597
   654.56646 ,   820.56493 ,    34.15621 ,     0.00016 ,    -0.00012 ,    -0.00064 ,     4.78397
   875.71016 ,   738.91748 ,     2.18992 ,     0.00054 ,     0.00038 ,     0.00051 ,     5.70523
   662.62607 ,   697.85117 ,   103.79651 ,     0.00033 ,     0.00088 ,    -0.00064 ,     5.90357
   860.12604 ,   762.85963 ,    75.94720 ,     0.00007 ,     0.00043 ,    -0.00083 ,     4.58749
   734.34998 ,   653.47518 ,    59.54415 ,     0.00087 ,     0.00076 ,     0.00020 ,     4.01877
   618.07268 ,   652.97471 ,    88.84630 ,     0.00069 ,    -0.00093 ,    -0.00005 ,     4.52341
   693.99062 ,   629.00072 ,    53.64274 ,     0.00064 ,    -0.00071 ,    -0.00055 ,     5.69524
   664.89547 ,   615.86055 ,    67.92758 ,     0.00040 ,    -0.00006 ,     0.00042 ,     4.05908
   744.64278 ,   795.95565 ,    26.23387 ,    -0.00058 ,    -0.00066 ,    -0.00027 ,     4.01087
   643.58255 ,   734.50628 ,   -13.20604 ,     0.00063 ,     0.00026 ,    -0.00018 ,     4.27609
   696.54024 ,   797.34660 ,   -60.01471 ,     0.00078 ,     0.00082 ,     0.00042 ,     5.54625
   686.46427 ,   778.64980 ,   -47.61166 ,     0.00041 ,     0.00072 ,     0.00073 ,     4.80645
   747.73264 ,   755.39794 ,   -54.24252 ,     0.00072 ,     0.00043 ,    -0.00081 ,     4.23426
   614.81013 ,   673.23257 ,   -93.80144 ,    -0.00041 ,     0.00088 ,     0.00010 ,     5.17710
   787.11857 ,   717.33820 ,   -37.97555 ,     0.00051 ,     0.00023 ,    -0.00051 ,     4.55382
   713.47651 ,   794.58800 ,    -8.94374 ,     0.00064 ,     0.00029 ,    -0.00087 ,     5.56040
   674.70829 ,   718.20875 ,  -145.36629 ,     0.00043 ,    -0.00016 ,     0.00096 ,     4.53962
   679.18236 ,   809.53436 ,    11.16285 ,    -0.00098 ,    -0.00091 ,    -0.00045 ,     5.49606
   730.44498 ,   736.45099 ,   -76.01878 ,     0.00080 ,    -0.00038 ,     0.00046 ,     4.34353
   612.56581 ,   674.88887 ,   -34.23955 ,     0.00071 ,     0.00030 ,     0.00098 ,     4.48343
   670.00983 ,   816.64499 ,   138.78225 ,     0.00037 ,    -0.00033 ,     0.00001 ,     5.71580
   802.58129 ,   765.63316 ,   -46.96680 ,     0.00098 ,     0.00040 ,    -0.00091 ,     5.02595
   642.84528 ,   670.08645 ,   -42.68841 ,     0.00015 ,    -0.00099 ,     0.00038 ,     4.81654
   566.42092 ,   639.51199 ,    24.79743 ,    -0.00055 ,    -0.00063 ,     0.00039 ,     4.60961
   656.33558 ,   733.99276 ,   -80.90294 ,    -0.00052 ,    -0.00047 ,     0.00024 ,     4.97071
   729.88085 ,   677.80357 ,   140.93976 ,     0.00032 ,    -0.00018 ,     0.00024 ,     4.53182
   706.88860 ,   694.25671 ,    47.97884 ,    -0.00058 ,    -0.00038 ,    -0.00008 ,     4.04293
   811.82260 ,   805.26896 ,   -13.14256 ,     0.00079 ,    -0.00053 ,    -0.00088 ,     5.65060
   716.26229 ,   787.25292 ,   125.82343 ,     0.00038 ,    -0.00015 ,    -0.00052 ,     4.88230
   814.74265 ,   660.38533 ,    84.72393 ,     0.00010 ,     0.00090 ,     0.00083 ,     5.91248
   664.27863 ,   702.52262 ,  -195.98619 ,    -0.00024 ,    -0.00002 ,    -0.00083 ,     5.32143
   654.18291 ,   824.59380 ,     0.69556 ,    -0.00029 ,     0.00021 ,     0.00092 ,     4.47294
   708.30891 ,   668.49680 ,   147.90725 ,    -0.00029 ,     0.00030 ,     0.00026 ,     4.23580
   666.79919 ,   727.66685 ,  -122.60163 ,     0.00001 ,    -0.00092 ,     0.00017 ,     4.99597
   845.92637 ,   601.56244 ,    12.74315 ,    -0.00051 ,     0.00072 ,    -0.00018 ,     4.69614
   789.88315 ,   551.02868 ,    62.47780 ,     0.00073 ,    -0.00071 ,    -0.00017 ,     4.50938
   613.80191 ,   754.15802 ,   -28.08293 ,     0.00082 ,     0.00020 ,     0.00098 ,     4.67327
   779.18743 ,   694.82562 ,    43.71574 ,    -0.00008 ,     0.00010 ,     0.00081 ,     4.73697
   643.30940 ,   621.25193 ,   -39.08584 ,     0.00044 ,     0.00020 ,    -0.00011 ,     4.77620
   628.56925 ,   672.91900 ,  -128.37661 ,     0.00061 ,    -0.00060 ,    -0.00099 ,     4.42064
   665.64895 ,   825.94683 ,   -24.12035 ,    -0.00065 ,     0.00008 ,     0.00084 ,     5.58335
   650.16046 ,   624.91251 ,     0.56236 ,    -0.00091 ,     0.00008 ,    -0.00039 ,     4.87436
   803.82832 ,   611.78447 ,  -102.55270 ,     0.00035 ,     0.00091 ,    -0.00062 ,     4.08231
   859.58282 ,   683.46143 ,   -92.23335 ,    -0.00089 ,     0.00076 ,     0.00095 ,     4.99882
   798.86077 ,   790.82063 ,   -64.38426 ,     0.00071 ,    -0.00099 ,     0.00081 ,     5.68810
   801.75626 ,   701.10072 ,    78.28942 ,    -0.00093 ,    -0.00052 ,     0.00031 ,     4.27503
   672.03404 ,   790.83446 ,   -73.87402 ,     0.00075 ,     0.00097 ,     0.00030 ,     5.72069
   841.70095 ,   625.75475 ,    41.75680 ,    -0.00046 ,     0.00007 ,    -0.00092 ,     4.59228
   717.58337 ,   600.40791 ,    14.31498 ,    -0.00082 ,     0.00069 ,    -0.00071 ,     5.74833
   691.87997 ,   642.19928 ,  -155.68994 ,     0.00057 ,    -0.00075 ,    -0.00014 ,     4.91441
